inventory_id,set_num,quantity
166826,5007893-1,1
166927,30643-1,1
166927,31128-1,1
166927,40523-1,1
166986,5006210-1,1
166986,5006211-1,1
166986,5006258-1,1
166986,5006259-1,1
167043,11023-1,1
167043,11027-1,1
167064,9780756686925-1,1
167064,9780756686956-1,1
167064,9781465408693-1,1
167064,9781465420268-1,1
167064,9781465420282-1,1
167064,9781465420312-1,1
167353,40301731-1,1
167353,5001383-1,1
167353,5003568-1,1
167353,5004268-1,1
167354,40301731-1,1
167354,5001383-1,1
167354,5003568-1,1
167354,5004268-1,1
167403,4658-1,1
167403,4962-1,1
167403,4969-1,1
167413,2000416-1,1
167413,9338-1,1
167414,6200-2,1
167414,6201-1,1
167416,6221-1,1
167416,6229-1,1
167417,41026-1,1
167417,41029-1,1
167417,41039-1,1
167543,71038-1,1
167543,71038-10,1
167543,71038-11,1
167543,71038-12,1
167543,71038-13,1
167543,71038-14,1
167543,71038-15,1
167543,71038-16,1
167543,71038-17,1
167543,71038-18,1
167543,71038-2,1
167543,71038-3,1
167543,71038-4,1
167543,71038-5,1
167543,71038-6,1
167543,71038-7,1
167543,71038-8,1
167543,71038-9,1
168386,5007890-1,1
168386,5007892-1,1
170275,30630-1,1
170277,30630-1,1
170278,30630-1,1
170280,30630-1,1
171305,71038-0,6
171679,41807-1,1
171679,41957-1,1
171680,41727-1,1
171680,41805-1,1
171681,41711-1,1
171681,41957-1,1
171682,41727-1,1
171682,41961-1,1
171706,40625-1,1
175592,41391-1,1
175592,41425-1,1
175592,41426-1,1
175594,60220-1,1
175594,60249-1,1
175594,60251-1,1
176362,2000480-1,24
176362,45678-1,12
176363,2000481-1,24
176363,45345-1,12
178584,8608-1,1
178584,8611-1,1
178585,8614-1,1
178585,8616-1,1
178587,8578-1,1
178587,8593-1,1
178588,7435-1,1
178588,7437-1,1
180171,8738-1,1
180171,8740-1,1
180173,8756-1,1
180173,8811-1,1
180174,6967-1,1
180174,7256-1,1
180175,8874-1,1
180175,8875-1,1
180177,8795-1,1
180177,8874-1,1
180375,7235-1,1
180375,7241-1,1
180375,7246-1,1
184083,41443-1,1
184083,41677-1,1
184083,41695-1,1
184679,43211-1,1
184679,43216-1,1
184680,43202-1,1
184680,43207-1,1
184683,76247-1,1
184683,76248-1,1
184752,75304-1,1
184752,75347-1,1
184791,71039-1,1
184791,71039-10,1
184791,71039-11,1
184791,71039-12,1
184791,71039-2,1
184791,71039-3,1
184791,71039-4,1
184791,71039-5,1
184791,71039-6,1
184791,71039-7,1
184791,71039-8,1
184791,71039-9,1
184804,71039-0,6
185135,71039-0,36
186686,75368-1,1
186686,75369-1,1
186686,75370-1,1
186688,30590-1,1
186688,60287-1,1
186688,60385-1,1
186689,41705-1,1
186689,41715-1,1
186689,41719-1,1
186750,9781338113686-1,1
186750,9781405279031-1,1
188338,76409-1,1
188338,76411-1,1
188340,76410-1,1
188340,76412-1,1
188412,9780241295175-1,1
188473,5008129-1,12
188474,5007065-1,12
188811,5008127-1,12
189385,10981-1,1
189385,10982-1,1
189385,30648-1,1
189387,76946-1,1
189387,76950-1,1
189388,75320-1,1
189388,75322-1,1
189389,30510-1,1
189389,30638-1,1
189389,30640-1,1
189389,30644-1,1
189389,30655-1,1
189391,21164-1,1
189391,21177-1,1
189391,21178-1,1
189539,52348-1,10
189605,5006855-1,1
191301,702211-1,7
191303,702211-1,6
191304,30435-1,1
191304,702211-1,4
191305,30435-1,1
191305,702211-1,15
191309,30392-1,1
191309,702211-1,5
191349,30392-1,1
191349,702211-1,4
191350,30392-1,1
191350,702211-1,15
191351,30435-1,1
191351,702211-1,5
191574,71456-1,1
191574,71461-1,1
191576,71457-1,1
191576,71459-1,1
195518,60383-1,1
195518,60386-1,1
195990,2000461-1,8
195990,45825-1,2
195990,FLL2023-6,8
195990,FLL2023-7,1
195990,FLLDCLASSGUIDE-1,1
195992,45823-1,2
195992,FLL2023-3,4
195992,FLL2023-4,1
195992,FLL2023-5,24
195992,FLLCCLASSGUIDE-1,1
195993,45824-1,6
195993,FLL2023-1,24
195993,FLL2023-2,1
195993,FLLECLASSGUIDE-1,1
198425,30633-1,1
198425,30638-1,1
199665,71045-1,1
199665,71045-10,1
199665,71045-11,1
199665,71045-12,1
199665,71045-2,1
199665,71045-3,1
199665,71045-4,1
199665,71045-5,1
199665,71045-6,1
199665,71045-7,1
199665,71045-8,1
199665,71045-9,1
199666,71045-0,36
202779,30630-1,1
202779,30657-1,1
203035,6771-1,1
203035,6773-1,1
203035,6774-1,1
203936,71045-0,6
