fig_num,name,num_parts,img_url
fig-013956,"Woman, Bright Light Blue Cardigan, Dark Red Legs",4,https://cdn.rebrickable.com/media/sets/fig-013956.jpg
fig-013957,"Construction Worker, Orange Safety Suit, Red Hard Hat",4,https://cdn.rebrickable.com/media/sets/fig-013957.jpg
fig-013958,"Construction Worker, Blue Safety Jacket, Dark Blue Legs, Red Hard Hat with Hair",4,https://cdn.rebrickable.com/media/sets/fig-013958.jpg
fig-013959,"Construction Worker, Orange Safety Vest, Sand Blue Legs, Red Hard Hat",4,https://cdn.rebrickable.com/media/sets/fig-013959.jpg
fig-013960,"Construction Site Foreman, Black Suit, White Hard Hat with Hair",4,https://cdn.rebrickable.com/media/sets/fig-013960.jpg
fig-013961,"Ocean Explorer, Medium Azure and Dark Blue Suit, Dark Red Hair",4,https://cdn.rebrickable.com/media/sets/fig-013961.jpg
fig-013962,"Ocean Explorer Diver, Dark Blue Wetsuit, Medium Azure Helmet",5,https://cdn.rebrickable.com/media/sets/fig-013962.jpg
fig-013963,"Ocean Explorer Diver, Dark Blue Wetsuit and Helmet, Beard and Glasses",6,https://cdn.rebrickable.com/media/sets/fig-013963.jpg
fig-013964,"Ocean Explorer Diver, Woman, Dark Blue Wetsuit and Helmet",6,https://cdn.rebrickable.com/media/sets/fig-013964.jpg
fig-013965,"Skeleton, Standard Face, Bicorne Hat, One Leg",6,https://cdn.rebrickable.com/media/sets/fig-013965.jpg
fig-013966,"Ocean Explorer, White Suit, Orange Life Vest",5,https://cdn.rebrickable.com/media/sets/fig-013966.jpg
fig-013967,"Ocean Explorer, Medium Azure Suit",4,https://cdn.rebrickable.com/media/sets/fig-013967.jpg
fig-013968,"Arctic Explorer, Medium Azure Suit, Medium Nougat Hair",4,https://cdn.rebrickable.com/media/sets/fig-013968.jpg
fig-013969,"Arctic Explorer, Orange Suit, Dark Blue Ushanka Hat",4,https://cdn.rebrickable.com/media/sets/fig-013969.jpg
fig-013970,"Arctic Explorer, Orange Suit, Dark Blue Beanie Hat with Hair",4,https://cdn.rebrickable.com/media/sets/fig-013970.jpg
fig-013971,"Arctic Explorer, Medium Azure Jacket, Orange Legs, White Fur Collar",5,https://cdn.rebrickable.com/media/sets/fig-013971.jpg
fig-013972,"Ocean Explorer Diver, Man, Dark Blue Wetsuit and Helmet",6,https://cdn.rebrickable.com/media/sets/fig-013972.jpg
fig-013973,"Arctic Explorer, Orange Suit, Dark Blue Backpack and Beanie",5,https://cdn.rebrickable.com/media/sets/fig-013973.jpg
fig-013974,"Arctic Explorer Pilot, Medium Azure and Orange Suit, Dark Blue Helmet",5,https://cdn.rebrickable.com/media/sets/fig-013974.jpg
fig-013975,"Arctiv Explorer, Orange Suit, Dark Blue Beanie with Hair",4,https://cdn.rebrickable.com/media/sets/fig-013975.jpg
fig-013976,"Arctic Explorer, Orange Suit with Life Vest",5,https://cdn.rebrickable.com/media/sets/fig-013976.jpg
fig-013977,"Ocean Explorer, Medium Azure Suit, Orange Life Vest",5,https://cdn.rebrickable.com/media/sets/fig-013977.jpg
fig-013978,"Skier, Red and Bright Green Snowsuit, Red Helmet with Hair",4,https://cdn.rebrickable.com/media/sets/fig-013978.jpg
fig-013979,"Snowboarder, Black Snowsuit, Medium Azure Helmet with Hair",4,https://cdn.rebrickable.com/media/sets/fig-013979.jpg
fig-013980,"Cyclist, Vibrant Yellow and Black Jumpsuit",4,https://cdn.rebrickable.com/media/sets/fig-013980.jpg
fig-013981,"Woman, Coral Jacket, Dark Red Legs, Dark Blue Cap with Hair",4,https://cdn.rebrickable.com/media/sets/fig-013981.jpg
fig-013982,"Ice Skater, Dark Purple and Medium Lavender Torso, Medium White Legs",5,https://cdn.rebrickable.com/media/sets/fig-013982.jpg
fig-013983,"Boy, Reddish Brown Jacket, Dark Turquoise Legs",4,https://cdn.rebrickable.com/media/sets/fig-013983.jpg
fig-013984,"Snow Tuber, Bright Light Orange Jacket, Black Legs",4,https://cdn.rebrickable.com/media/sets/fig-013984.jpg
fig-013985,"Rock Climber, Dark Azure Jacket, Dark Blue Legs, Coral Helmet, White Neck Bracket",5,https://cdn.rebrickable.com/media/sets/fig-013985.jpg
fig-013986,"Man, Coral and White Workout Outift, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-013986.jpg
fig-013987,"Man, Dark Blue Shirt, White Legs, Dark Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-013987.jpg
fig-013988,"Woman, Dark Pink Top, Medium Azure Legs, Light Bluish Gray Hair",4,https://cdn.rebrickable.com/media/sets/fig-013988.jpg
fig-013989,"Woman, Medium Azure Torso, Flat Silver Legs, Medium Nougat Hair",4,https://cdn.rebrickable.com/media/sets/fig-013989.jpg
fig-013990,"Girl, White Vest Top, Short Dark Azure Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-013990.jpg
fig-013991,"Shopkeeper, Orange Vest, Dark Blue Legs, Reddish Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-013991.jpg
fig-013992,"Woman, Bright Light Blue Torso, Tan Legs, Dark Orange Hair",4,https://cdn.rebrickable.com/media/sets/fig-013992.jpg
fig-013993,"Batman, Black Suit, Black Cape and Cowl (Rubber), White Goggles",4,https://cdn.rebrickable.com/media/sets/fig-013993.jpg
fig-013994,Max Shreck,4,https://cdn.rebrickable.com/media/sets/fig-013994.jpg
fig-013996,"Alfred Pennyworth, Light Bluish Gray Hair, Glasses",4,https://cdn.rebrickable.com/media/sets/fig-013996.jpg
fig-013997,Catwoman (Batman Returns),4,https://cdn.rebrickable.com/media/sets/fig-013997.jpg
fig-013998,"Bruce Wayne, Black Suit (Batman Returns)",4,https://cdn.rebrickable.com/media/sets/fig-013998.jpg
fig-013999,"Batman, Black Suit, Black Cape and Cowl, Yellow Batman Logo, White Goggles (37157 Cape)",5,https://cdn.rebrickable.com/media/sets/fig-013999.jpg
fig-014001,The Penguin (Batman Returns),5,https://cdn.rebrickable.com/media/sets/fig-014001.jpg
fig-014002,"Girl, White Vest Top, Short Green Legs, Reddish Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-014002.jpg
fig-014003,"Man, White Shirt with Balloons, Medium Azure Legs, Magenta Helmet",4,https://cdn.rebrickable.com/media/sets/fig-014003.jpg
fig-014004,"Goalkeeper, Medium Lavender Soccer Kit",4,https://cdn.rebrickable.com/media/sets/fig-014004.jpg
fig-014005,Megan Rapinoe,4,https://cdn.rebrickable.com/media/sets/fig-014005.jpg
fig-014006,Yuki Nagasato,4,https://cdn.rebrickable.com/media/sets/fig-014006.jpg
fig-014007,Sam Kerr,4,https://cdn.rebrickable.com/media/sets/fig-014007.jpg
fig-014008,Asisat Oshoala,4,https://cdn.rebrickable.com/media/sets/fig-014008.jpg
fig-014009,"Soccer Referee, Lime Jersey",4,https://cdn.rebrickable.com/media/sets/fig-014009.jpg
fig-014010,"Soccer Manager, Black Suit",4,https://cdn.rebrickable.com/media/sets/fig-014010.jpg
fig-014011,"Soccer Fan, Dark Tan Jacket, Bright Light Yellow Hair",4,https://cdn.rebrickable.com/media/sets/fig-014011.jpg
fig-014012,"Soccer Fan, Red Soccer Jersey, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-014012.jpg
fig-014013,"Soccer Fan, Orange Soccer Kit",4,https://cdn.rebrickable.com/media/sets/fig-014013.jpg
fig-014014,"Soccer Fan, Dark Azure Jacket, Reddish Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-014014.jpg
fig-014015,"Soccer Fan, Blue Soccer Kit, Red Scarf, Dark Orange Hair",5,https://cdn.rebrickable.com/media/sets/fig-014015.jpg
fig-014016,"Soccer Fan, Blue Soccer Kit, Red Scarf, Black Hair",5,https://cdn.rebrickable.com/media/sets/fig-014016.jpg
fig-014017,"Soccer Fan, Red Soccer Jersey, Orange Glasses",4,https://cdn.rebrickable.com/media/sets/fig-014017.jpg
fig-014018,"Soccer Fan, White and Dark Turquoise Striped Shirt",4,https://cdn.rebrickable.com/media/sets/fig-014018.jpg
fig-014020,"Scout Trooper - Light Nougat Head, Black Arms",4,https://cdn.rebrickable.com/media/sets/fig-014020.jpg
fig-014021,"Imperium Droid, Dark Red",11,https://cdn.rebrickable.com/media/sets/fig-014021.jpg
fig-014022,"Imperium Droid, Black, Tall",13,https://cdn.rebrickable.com/media/sets/fig-014022.jpg
fig-014023,"Imperium Droid, Black, Claws",13,https://cdn.rebrickable.com/media/sets/fig-014023.jpg
fig-014024,"Imperium Droid, Black, Blades",13,https://cdn.rebrickable.com/media/sets/fig-014024.jpg
fig-014025,"Fred Weasley in Reddish Brown Suit, Dark Orange Tie",4,https://cdn.rebrickable.com/media/sets/fig-014025.jpg
fig-014026,"George Weasley in Reddish Brown Suit, Dark Red Tie",4,https://cdn.rebrickable.com/media/sets/fig-014026.jpg
fig-014027,Junior Moon,19,https://cdn.rebrickable.com/media/sets/fig-014027.jpg
fig-014028,Miss Fritter,52,https://cdn.rebrickable.com/media/sets/fig-014028.jpg
fig-014029,"Guido, Light Aqua",26,https://cdn.rebrickable.com/media/sets/fig-014029.jpg
fig-014030,"Pit Crew (Cars), Green",30,https://cdn.rebrickable.com/media/sets/fig-014030.jpg
fig-014031,"Luigi (Cars), Headset",48,https://cdn.rebrickable.com/media/sets/fig-014031.jpg
fig-014032,"Luigi (Cars), Headset no Microphone",48,https://cdn.rebrickable.com/media/sets/fig-014032.jpg
fig-014033,Shu Todoroki,48,https://cdn.rebrickable.com/media/sets/fig-014033.jpg
fig-014034,"Tow Mater, Headset",55,https://cdn.rebrickable.com/media/sets/fig-014034.jpg
fig-014035,"Pit Crew (Cars), White",30,https://cdn.rebrickable.com/media/sets/fig-014035.jpg
fig-014036,"Pit Crew (Cars), Green, Front Clip",30,https://cdn.rebrickable.com/media/sets/fig-014036.jpg
fig-014037,"Lightning McQueen, World Grand Prix, White Wheels (LBG 3034 & Yellow 3023)",36,https://cdn.rebrickable.com/media/sets/fig-014037.jpg
fig-014038,Francesco Bernoulli (Green 1x8 Plate),33,https://cdn.rebrickable.com/media/sets/fig-014038.jpg
fig-014039,Jeff Gorvette,40,https://cdn.rebrickable.com/media/sets/fig-014039.jpg
fig-014040,"Rod ""Torque"" Redline",29,https://cdn.rebrickable.com/media/sets/fig-014040.jpg
fig-014041,"Guido, Light Aqua, Headset",31,https://cdn.rebrickable.com/media/sets/fig-014041.jpg
fig-014042,"Grem, Red, Visor",52,https://cdn.rebrickable.com/media/sets/fig-014042.jpg
fig-014043,"Tow Mater, Raised Right Eye",52,https://cdn.rebrickable.com/media/sets/fig-014043.jpg
fig-014044,"Lightning McQueen, White Sides (LBG 3710)",33,https://cdn.rebrickable.com/media/sets/fig-014044.jpg
fig-014045,"Finn McMissile, Weapons",52,https://cdn.rebrickable.com/media/sets/fig-014045.jpg
fig-014046,"Francesco Bernoulli, Squinting",36,https://cdn.rebrickable.com/media/sets/fig-014046.jpg
fig-014047,"Acer, Visor",55,https://cdn.rebrickable.com/media/sets/fig-014047.jpg
fig-014048,Red (Cars),143,https://cdn.rebrickable.com/media/sets/fig-014048.jpg
fig-014049,Finn McMissile,41,https://cdn.rebrickable.com/media/sets/fig-014049.jpg
fig-014050,"Holley Shiftwell, Wings",27,https://cdn.rebrickable.com/media/sets/fig-014050.jpg
fig-014051,Miles Axlerod,47,https://cdn.rebrickable.com/media/sets/fig-014051.jpg
fig-014052,"Professor Zundapp, Smirk (DBG 3795)",40,https://cdn.rebrickable.com/media/sets/fig-014052.jpg
fig-014053,The Queen (Cars),57,https://cdn.rebrickable.com/media/sets/fig-014053.jpg
fig-014054,"Lightning McQueen, World Grand Prix, White Wheels (LBG 3034)",36,https://cdn.rebrickable.com/media/sets/fig-014054.jpg
fig-014055,"Tow Mater, Spy (4085c Clips)",56,https://cdn.rebrickable.com/media/sets/fig-014055.jpg
fig-014056,Combat Ship (Cars),66,https://cdn.rebrickable.com/media/sets/fig-014056.jpg
fig-014057,"Finn McMissile, Wings",47,https://cdn.rebrickable.com/media/sets/fig-014057.jpg
fig-014058,"Professor Zundapp, Smirk (Red 3795)",39,https://cdn.rebrickable.com/media/sets/fig-014058.jpg
fig-014059,Fillmore,61,https://cdn.rebrickable.com/media/sets/fig-014059.jpg
fig-014060,Flo,44,https://cdn.rebrickable.com/media/sets/fig-014060.jpg
fig-014061,"Lightning McQueen, White Sides (DBG 3710)",33,https://cdn.rebrickable.com/media/sets/fig-014061.jpg
fig-014062,Sally Carrera,27,https://cdn.rebrickable.com/media/sets/fig-014062.jpg
fig-014063,Sarge,46,https://cdn.rebrickable.com/media/sets/fig-014063.jpg
fig-014064,"Super Battle Droid, Pearl Titanium, Blaster Arm",4,https://cdn.rebrickable.com/media/sets/fig-014064.jpg
fig-014065,Lightning McQueen,33,https://cdn.rebrickable.com/media/sets/fig-014065.jpg
fig-014066,"Mack, Brick-built Hood (3245b)",118,https://cdn.rebrickable.com/media/sets/fig-014066.jpg
fig-014067,"Mack, Brick-built Hood (3245c)",118,https://cdn.rebrickable.com/media/sets/fig-014067.jpg
fig-014068,"Holley Shiftwell, Trans-Dark Blue Windscreen",25,https://cdn.rebrickable.com/media/sets/fig-014068.jpg
fig-014069,"Tow Mater, Spy (60897 Clips)",56,https://cdn.rebrickable.com/media/sets/fig-014069.jpg
fig-014070,"Super Battle Droid, Pearl Titanium",4,https://cdn.rebrickable.com/media/sets/fig-014070.jpg
fig-014071,"Tow Mater, Spy (4085b Clips)",55,https://cdn.rebrickable.com/media/sets/fig-014071.jpg
fig-014072,Acer,40,https://cdn.rebrickable.com/media/sets/fig-014072.jpg
fig-014073,Holley Shiftwell,25,https://cdn.rebrickable.com/media/sets/fig-014073.jpg
fig-014074,"Grem, Red",44,https://cdn.rebrickable.com/media/sets/fig-014074.jpg
fig-014075,"Finn McMissile, Airport Security Disguise",42,https://cdn.rebrickable.com/media/sets/fig-014075.jpg
fig-014076,Siddeley,121,https://cdn.rebrickable.com/media/sets/fig-014076.jpg
fig-014077,"Tow Mater, Raised Left Eye",52,https://cdn.rebrickable.com/media/sets/fig-014077.jpg
fig-014078,"Lightning McQueen, World Grand Prix, White Wheels (LBG 3034 & Green 3023)",34,https://cdn.rebrickable.com/media/sets/fig-014078.jpg
fig-014079,Francesco Bernoulli (Red 1x8 Plate),33,https://cdn.rebrickable.com/media/sets/fig-014079.jpg
fig-014080,Petrov Trunkov,46,https://cdn.rebrickable.com/media/sets/fig-014080.jpg
fig-014081,"Tow Mater, Parachute (V1)",79,https://cdn.rebrickable.com/media/sets/fig-014081.jpg
fig-014082,"Finn McMissile, Water Skis",36,https://cdn.rebrickable.com/media/sets/fig-014082.jpg
fig-014083,"Tow Mater, Parachute (V2)",78,https://cdn.rebrickable.com/media/sets/fig-014083.jpg
fig-014084,"Grem, Orange",43,https://cdn.rebrickable.com/media/sets/fig-014084.jpg
fig-014085,Crane,37,https://cdn.rebrickable.com/media/sets/fig-014085.jpg
fig-014086,"Professor Zundapp, Angry",39,https://cdn.rebrickable.com/media/sets/fig-014086.jpg
fig-014087,Raoul ÇaRoule,45,https://cdn.rebrickable.com/media/sets/fig-014087.jpg
fig-014088,"Pit Crew (Cars), Blue",27,https://cdn.rebrickable.com/media/sets/fig-014088.jpg
fig-014089,"Lightning McQueen, World Grand Prix, Red Wheels",37,https://cdn.rebrickable.com/media/sets/fig-014089.jpg
fig-014090,Max Schnell,49,https://cdn.rebrickable.com/media/sets/fig-014090.jpg
fig-014091,"Policeman, Pilot, Black Vest with Badge and Pouches, White Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-014091.jpg
fig-014092,"Light Bluish Grey Torso, Black Legs, Black Hair, Sunglasses",4,https://cdn.rebrickable.com/media/sets/fig-014092.jpg
fig-014093,"Medium Lavender Torso, Sand Green Legs, Black Hair, Sunglasses",4,https://cdn.rebrickable.com/media/sets/fig-014093.jpg
fig-014094,"Chef - White Torso, Light Gray Legs, Paint Spots",4,https://cdn.rebrickable.com/media/sets/fig-014094.jpg
fig-014095,"Bright Pink Torso, White Legs, Dark Orange Hair",4,https://cdn.rebrickable.com/media/sets/fig-014095.jpg
fig-014096,Snow White - Minifig,5,https://cdn.rebrickable.com/media/sets/fig-014096.jpg
fig-014097,Prince Florian,5,https://cdn.rebrickable.com/media/sets/fig-014097.jpg
fig-014099,Rapunzel - Minifig,5,https://cdn.rebrickable.com/media/sets/fig-014099.jpg
fig-014100,Flynn Rider - Minifig,4,https://cdn.rebrickable.com/media/sets/fig-014100.jpg
fig-014101,Prince Naveen,6,https://cdn.rebrickable.com/media/sets/fig-014101.jpg
fig-014102,Prince Charming (Henry) - Minifig,5,https://cdn.rebrickable.com/media/sets/fig-014102.jpg
fig-014103,Cinderella - Minifig,4,https://cdn.rebrickable.com/media/sets/fig-014103.jpg
fig-014105,Mickey Mouse - Flat Silver Tuxedo,3,https://cdn.rebrickable.com/media/sets/fig-014105.jpg
fig-014106,Mary Sanderson,5,https://cdn.rebrickable.com/media/sets/fig-014106.jpg
fig-014107,Sarah Sanderson,5,https://cdn.rebrickable.com/media/sets/fig-014107.jpg
fig-014108,Max Dennison,4,https://cdn.rebrickable.com/media/sets/fig-014108.jpg
fig-014109,Dani Dennison,5,https://cdn.rebrickable.com/media/sets/fig-014109.jpg
fig-014110,Allison Watts,4,https://cdn.rebrickable.com/media/sets/fig-014110.jpg
fig-014111,Winifred Sanderson,5,https://cdn.rebrickable.com/media/sets/fig-014111.jpg
fig-014112,"Soldier (Bluecoat) - Captain, Female",6,https://cdn.rebrickable.com/media/sets/fig-014112.jpg
fig-014113,"Lady Anchor, Black Legs",4,https://cdn.rebrickable.com/media/sets/fig-014113.jpg
fig-014114,"Pirate - White Torso, Green Legs, Red Bandana",4,https://cdn.rebrickable.com/media/sets/fig-014114.jpg
fig-014116,Soldier (Bluecoat) - Admiral,6,https://cdn.rebrickable.com/media/sets/fig-014116.jpg
fig-014117,"Soldier (Bluecoat) - Backpack, Red Epaulette, Reddish Brown Sideburns",6,https://cdn.rebrickable.com/media/sets/fig-014117.jpg
fig-014118,"Soldier (Bluecoat) - Backpack, Red Epaulette, Black Moustache",6,https://cdn.rebrickable.com/media/sets/fig-014118.jpg
fig-014119,"Soldier (Bluecoat) - Backpack, Red Epaulette, Female",6,https://cdn.rebrickable.com/media/sets/fig-014119.jpg
fig-014120,"Soldier (Bluecoat) - Captain, Female, Reddish Brow Hair",6,https://cdn.rebrickable.com/media/sets/fig-014120.jpg
fig-014121,"Skeleton, Standard Face, Red Bandana Hat, Bent Arms",7,https://cdn.rebrickable.com/media/sets/fig-014121.jpg
fig-014122,Rita Skeeter,4,https://cdn.rebrickable.com/media/sets/fig-014122.jpg
fig-014123,Monochrome Figure - Orange,3,https://cdn.rebrickable.com/media/sets/fig-014123.jpg
fig-014124,"Dragon Knight, Dark Green, Pearl Dark Gray Helmet, Angry",4,https://cdn.rebrickable.com/media/sets/fig-014124.jpg
fig-014125,"Dragon Knight, Dark Green, Pearl Dark Gray Helmet, Stubble",4,https://cdn.rebrickable.com/media/sets/fig-014125.jpg
fig-014126,Nether Adventurer,3,https://cdn.rebrickable.com/media/sets/fig-014126.jpg
fig-014127,"Enderman, Dark Bluish Gray Box, Foot Plate",15,https://cdn.rebrickable.com/media/sets/fig-014127.jpg
fig-014129,Lloyd - EVO with Hair,4,https://cdn.rebrickable.com/media/sets/fig-014129.jpg
fig-014130,"White Torso, Dark Bluish Grey Legs, Blue Cap",4,https://cdn.rebrickable.com/media/sets/fig-014130.jpg
fig-014131,"Stunt Driver, White and Orange Race Jacket, Dark Blue Legs and Helmet",4,https://cdn.rebrickable.com/media/sets/fig-014131.jpg
fig-014132,Aliya - Yellow and Coral Wetsuit,4,https://cdn.rebrickable.com/media/sets/fig-014132.jpg
fig-014133,"Boris Bulldog, White Head, Blue Torso, Yellow Legs, Blue Police Hat",2,https://cdn.rebrickable.com/media/sets/fig-014133.jpg
fig-014134,"Bertie Bulldog, Brown Head, Blue Torso, Black Legs, Black Police Hat",2,https://cdn.rebrickable.com/media/sets/fig-014134.jpg
fig-014135,"Bertie Bulldog, Brown Head, Red Torso, Yellow Legs, Red Fire Helmet",2,https://cdn.rebrickable.com/media/sets/fig-014135.jpg
fig-014136,"Bertie Bulldog, Brown Head, Blue Torso, Black Legs, Red Fire Helmet",2,https://cdn.rebrickable.com/media/sets/fig-014136.jpg
fig-014138,"Yoda, Light Nougat Feet",3,https://cdn.rebrickable.com/media/sets/fig-014138.jpg
fig-014139,Z-Blob,3,https://cdn.rebrickable.com/media/sets/fig-014139.jpg
fig-014140,Jayden,4,https://cdn.rebrickable.com/media/sets/fig-014140.jpg
fig-014141,Dreamling - Blacksmith,4,https://cdn.rebrickable.com/media/sets/fig-014141.jpg
fig-014142,Dreamling - Baker,3,https://cdn.rebrickable.com/media/sets/fig-014142.jpg
fig-014143,Dreamling - Wizard,4,https://cdn.rebrickable.com/media/sets/fig-014143.jpg
fig-014144,Snivel,5,https://cdn.rebrickable.com/media/sets/fig-014144.jpg
fig-014145,Susan,10,https://cdn.rebrickable.com/media/sets/fig-014145.jpg
fig-014146,Nova,4,https://cdn.rebrickable.com/media/sets/fig-014146.jpg
fig-014147,"Mateo, Cape",6,https://cdn.rebrickable.com/media/sets/fig-014147.jpg
fig-014148,"Izzie, Shoulder Armor, Skirt",6,https://cdn.rebrickable.com/media/sets/fig-014148.jpg
fig-014149,Nightmare King,5,https://cdn.rebrickable.com/media/sets/fig-014149.jpg
fig-014150,Dreamling Mushroom,3,https://cdn.rebrickable.com/media/sets/fig-014150.jpg
fig-014151,Night Hunter,5,https://cdn.rebrickable.com/media/sets/fig-014151.jpg
fig-014152,Albert,3,https://cdn.rebrickable.com/media/sets/fig-014152.jpg
fig-014153,Denny,4,https://cdn.rebrickable.com/media/sets/fig-014153.jpg
fig-014154,Flight Knight,4,https://cdn.rebrickable.com/media/sets/fig-014154.jpg
fig-014155,Captain Bedbeard,5,https://cdn.rebrickable.com/media/sets/fig-014155.jpg
fig-014156,Propper Chopper,8,https://cdn.rebrickable.com/media/sets/fig-014156.jpg
fig-014157,Logan (Dreamling Form),3,https://cdn.rebrickable.com/media/sets/fig-014157.jpg
fig-014158,Mr. Oz,5,https://cdn.rebrickable.com/media/sets/fig-014158.jpg
fig-014159,Izzie,4,https://cdn.rebrickable.com/media/sets/fig-014159.jpg
fig-014160,Zoey,4,https://cdn.rebrickable.com/media/sets/fig-014160.jpg
fig-014161,"Cooper, Blue Hipwear",5,https://cdn.rebrickable.com/media/sets/fig-014161.jpg
fig-014162,"Zoey, Quiver",5,https://cdn.rebrickable.com/media/sets/fig-014162.jpg
fig-014163,Grimspawn,4,https://cdn.rebrickable.com/media/sets/fig-014163.jpg
fig-014164,"Mateo, Red Backpack",5,https://cdn.rebrickable.com/media/sets/fig-014164.jpg
fig-014165,Mrs. Castillo,5,https://cdn.rebrickable.com/media/sets/fig-014165.jpg
fig-014166,"Zoey, Cape",5,https://cdn.rebrickable.com/media/sets/fig-014166.jpg
fig-014167,"Mateo, Utility Belt",5,https://cdn.rebrickable.com/media/sets/fig-014167.jpg
fig-014168,Cooper,4,https://cdn.rebrickable.com/media/sets/fig-014168.jpg
fig-014169,"Izzie, Shoulder Armor",5,https://cdn.rebrickable.com/media/sets/fig-014169.jpg
fig-014170,Pandy Paws,2,https://cdn.rebrickable.com/media/sets/fig-014170.jpg
fig-014171,MerCat,2,https://cdn.rebrickable.com/media/sets/fig-014171.jpg
fig-014172,"Gabby, Dark Pink Jacket",5,https://cdn.rebrickable.com/media/sets/fig-014172.jpg
fig-014173,"Gabby, Rainbow Outift",5,https://cdn.rebrickable.com/media/sets/fig-014173.jpg
fig-014174,"Gabby, Dark Pink Swimsuit",5,https://cdn.rebrickable.com/media/sets/fig-014174.jpg
fig-014175,"Sonic the Hedgehog, Light Nougat Face, Green Eyes, Winking",3,https://cdn.rebrickable.com/media/sets/fig-014175.jpg
fig-014176,Miles 'Tails' Prower,4,https://cdn.rebrickable.com/media/sets/fig-014176.jpg
fig-014177,"Sonic the Hedgehog, Light Nougat Face, Green Eyes",3,https://cdn.rebrickable.com/media/sets/fig-014177.jpg
fig-014178,Dr. Ivo 'Eggman' Robotnik,4,https://cdn.rebrickable.com/media/sets/fig-014178.jpg
fig-014179,Amy Rose,4,https://cdn.rebrickable.com/media/sets/fig-014179.jpg
fig-014180,Underwater Explorer,3,https://cdn.rebrickable.com/media/sets/fig-014180.jpg
fig-014181,Witch,4,https://cdn.rebrickable.com/media/sets/fig-014181.jpg
fig-014182,Crystal Knight,3,https://cdn.rebrickable.com/media/sets/fig-014182.jpg
fig-014183,Golden Knight,3,https://cdn.rebrickable.com/media/sets/fig-014183.jpg
fig-014184,"Thanos in Dark Blue and Gold Outfit, Gold Helmet",4,https://cdn.rebrickable.com/media/sets/fig-014184.jpg
fig-014185,"Iron Man, Pearl Gold Arms, Round Arc Reactor",4,https://cdn.rebrickable.com/media/sets/fig-014185.jpg
fig-014187,"Stormtrooper, Black Squares on Back of Helmet, Female, Nougat Head",4,https://cdn.rebrickable.com/media/sets/fig-014187.jpg
fig-014188,"Boba Fett, Helmet, Jetpack Neckwear, Printed Arms, Nougat Head",6,https://cdn.rebrickable.com/media/sets/fig-014188.jpg
fig-014190,"Darth Vader, White Skin, 50231 Cape, Robe Hem and Stripes on Legs",6,https://cdn.rebrickable.com/media/sets/fig-014190.jpg
fig-014192,"Yoda, Olive Green Head, Dark Tan Undershirt, Thin Creases",3,https://cdn.rebrickable.com/media/sets/fig-014192.jpg
fig-014193,"Clone Trooper, 332nd Company, Orange Markings, Jetpack",5,https://cdn.rebrickable.com/media/sets/fig-014193.jpg
fig-014194,"Clone Trooper, 332nd Company, Orange Markings, Visor Holes",4,https://cdn.rebrickable.com/media/sets/fig-014194.jpg
fig-014195,Clone Captain Vaughn,5,https://cdn.rebrickable.com/media/sets/fig-014195.jpg
fig-014196,"Bo-Katan Kryze, Hair",5,https://cdn.rebrickable.com/media/sets/fig-014196.jpg
fig-014199,"Luke Skywalker, Medal",5,https://cdn.rebrickable.com/media/sets/fig-014199.jpg
fig-014202,"Han Solo, Medal",5,https://cdn.rebrickable.com/media/sets/fig-014202.jpg
fig-014203,"Princess Leia, White Dress",4,https://cdn.rebrickable.com/media/sets/fig-014203.jpg
fig-014204,General Dodonna (28621 Head),4,https://cdn.rebrickable.com/media/sets/fig-014204.jpg
fig-014205,"R2-BHD, Astromech Droid, Light Bluish Gray Body",4,https://cdn.rebrickable.com/media/sets/fig-014205.jpg
fig-014206,"Dutch Vander, Helmet with Olive Green Markings",4,https://cdn.rebrickable.com/media/sets/fig-014206.jpg
fig-014207,Garven Dreis,4,https://cdn.rebrickable.com/media/sets/fig-014207.jpg
fig-014209,Rebel Trooper / Rebel Fleet Trooper,5,https://cdn.rebrickable.com/media/sets/fig-014209.jpg
fig-014210,Rebel Crew,4,https://cdn.rebrickable.com/media/sets/fig-014210.jpg
fig-014212,The Joker,4,https://cdn.rebrickable.com/media/sets/fig-014212.jpg
fig-014213,"Batman, Black Suit, Black Cape and Cowl, Yellow Batman Logo, White Eyes (37157 Cape)",5,https://cdn.rebrickable.com/media/sets/fig-014213.jpg
fig-014214,"Batman, Black Suit, Black Cape and Cowl, Yellow Batman Logo, White Eyes (37157 Cape), Big Grin",5,https://cdn.rebrickable.com/media/sets/fig-014214.jpg
fig-014215,The Joker,4,https://cdn.rebrickable.com/media/sets/fig-014215.jpg
fig-014216,The Joker,4,https://cdn.rebrickable.com/media/sets/fig-014216.jpg
fig-014217,Friendly Neighborhood Spider-Man,3,https://cdn.rebrickable.com/media/sets/fig-014217.jpg
fig-014218,The Amazing Spider-Man,3,https://cdn.rebrickable.com/media/sets/fig-014218.jpg
